Name	RawCount	Condition	Log10 Count
hsa-miR-4755-5p	1.967608032	Old	0.293938587
hsa-miR-1-5p	1.965926132	Old	0.293567196
hsa-miR-432-5p	1.907342138	Old	0.280428604
hsa-miR-375-3p	1.882267386	Old	0.274681317
hsa-miR-152-5p	1.876341674	Old	0.273311924
hsa-miR-326	1.854943875	Old	0.268330774
hsa-miR-4787-3p	1.830724145	Old	0.262622909
hsa-miR-935	1.809137855	Old	0.257471661
hsa-miR-93-3p	1.785078471	Old	0.251657312
hsa-miR-154-5p	1.766029104	Old	0.246997856
hsa-miR-1976	1.744973829	Old	0.241788918
hsa-miR-578	1.73280487	Old	0.23874966
hsa-miR-641	1.727263838	Old	0.237358681
hsa-miR-324-5p	1.696349036	Old	0.229515216
hsa-miR-424-5p	1.686774516	Old	0.227057031
hsa-miR-320b	1.685192288	Old	0.226649463
hsa-miR-28-3p	1.676287457	Old	0.224348495
hsa-miR-4473	1.623543513	Old	0.210463933
hsa-miR-6511b-3p	1.612162431	Old	0.207408796
hsa-miR-299-5p	1.591716171	Old	0.201865629
hsa-miR-95-5p	1.587942701	Old	0.200834827
hsa-miR-7702	1.566926426	Old	0.195048605
hsa-miR-518b	1.540999808	Old	0.187802585
hsa-miR-548j-5p	1.537226338	Old	0.186737817
hsa-miR-3179	1.527206465	Old	0.183897754
hsa-miR-885-3p	1.506820878	Old	0.178061629
hsa-miR-99a-3p	1.500834493	Old	0.176332802
hsa-miR-5010-5p	1.487771511	Old	0.172536238
hsa-miR-3934-5p	1.474708528	Old	0.168706192
hsa-miR-6866-5p	1.449006245	Old	0.161070257
hsa-miR-6716-3p	1.446754329	Old	0.160394791
hsa-miR-11400	1.414317972	Old	0.15054706
hsa-miR-204-3p	1.409856298	Old	0.149174849
hsa-miR-5690	1.403830913	Old	0.147314802
hsa-miR-194-3p	1.387603477	Old	0.142265379
hsa-miR-550a-3-5p	1.382590303	Old	0.140693507
hsa-miR-335-5p	1.378855834	Old	0.139518861
hsa-miR-3915	1.377458941	Old	0.139078662
hsa-miR-877-3p	1.354921112	Old	0.13191401
hsa-miR-5581-3p	1.344049373	Old	0.128415222
hsa-miR-203a-3p	1.340275903	Old	0.127194209
hsa-miR-372-3p	1.321893067	Old	0.121196325
hsa-miR-369-5p	1.299640245	Old	0.113823151
hsa-miR-1273h-3p	1.266476684	Old	0.102597199
hsa-miR-653-3p	1.260550971	Old	0.100560411
hsa-miR-3605-5p	1.217951563	Old	0.085630017
hsa-miR-376c-3p	1.200669758	Old	0.079423572
hsa-miR-302b-3p	1.127540227	Old	0.052132045
hsa-miR-655-3p	1.112039995	Old	0.046120407
hsa-miR-548at-5p	1.108651206	Old	0.044794934
hsa-miR-5699-5p	1.105287406	Old	0.043475221
hsa-miR-215-5p	1.103705179	Old	0.04285308
hsa-miR-129-5p	1.071592829	Old	0.030029799
hsa-miR-1292-5p	1.071307821	Old	0.029914276
hsa-miR-24-2-5p	1.04116238	Old	0.017518467
hsa-miR-331-5p	1.038625457	Old	0.016458963
hsa-miR-6874-3p	1.037328237	Old	0.0159162
hsa-miR-25-5p	1.03158786	Old	0.013506222
hsa-miR-517-5p	1.03029064	Old	0.012959754
hsa-miR-181c-5p	1.03029064	Old	0.012959754
hsa-miR-939-5p	1.015075416	Old	0.00649831
hsa-miR-4786-5p	1.015075416	Old	0.00649831
hsa-miR-377-5p	1.006897788	Old	0.002985387
hsa-miR-3912-3p	0.986512201	Old	-0.005897539
hsa-let-7f-1-3p	0.965780934	Old	-0.015121373
hsa-miR-6859-5p	0.953102632	Old	-0.020860331
hsa-miR-4659a-3p	0.951420732	Old	-0.021627389
hsa-miR-548ay-3p	0.941276197	Old	-0.026282924
hsa-miR-3170	0.909833536	Old	-0.04103806
hsa-miR-3187-3p	0.896485546	Old	-0.047456708
hsa-miR-3127-5p	0.895188326	Old	-0.04808559
hsa-miR-766-3p	0.888877933	Old	-0.051157875
hsa-miR-6500-3p	0.869828566	Old	-0.060566334
hsa-miR-4638-5p	0.853216449	Old	-0.06894078
hsa-miR-877-5p	0.845893844	Old	-0.072684135
hsa-miR-4705	0.845893844	Old	-0.072684135
hsa-miR-302d-3p	0.844939149	Old	-0.073174567
hsa-miR-7855-5p	0.828426704	Old	-0.08174591
hsa-miR-3617-5p	0.811629253	Old	-0.090642309
hsa-miR-3157-5p	0.807855783	Old	-0.092666162
hsa-miR-410-3p	0.805888875	Old	-0.093724839
hsa-miR-509-3p	0.798851278	Old	-0.097534066
hsa-miR-30e-5p	0.79856627	Old	-0.097689037
hsa-miR-518c-5p	0.798281263	Old	-0.097844064
hsa-miR-6818-3p	0.796984043	Old	-0.098550374
hsa-miR-6515-5p	0.782053826	Old	-0.106763355
hsa-miR-1246	0.776028441	Old	-0.110122362
hsa-miR-363-5p	0.77564376	Old	-0.110337697
hsa-miR-18a-3p	0.767123609	Old	-0.115134651
hsa-miR-4735-5p	0.742234192	Old	-0.129459043
hsa-miR-548n	0.73501126	Old	-0.133706008
hsa-miR-223-3p	0.70251423	Old	-0.153344874
hsa-miR-422a	0.69332439	Old	-0.159063522
hsa-miR-210-5p	0.685716778	Old	-0.163855224
hsa-miR-520g-3p	0.684134551	Old	-0.164858476
hsa-miR-3690	0.681597628	Old	-0.16647193
hsa-miR-548ba	0.677096954	Old	-0.16934914
hsa-miR-548j-3p	0.668819653	Old	-0.174690974
hsa-miR-200a-5p	0.661881729	Old	-0.179219607
hsa-miR-519c-5p	0.661311714	Old	-0.179593785
hsa-miR-299-3p	0.659629814	Old	-0.180699723
hsa-miR-191-3p	0.659344806	Old	-0.18088741
hsa-miR-3135a	0.639058892	Old	-0.194459118
hsa-miR-26a-1-3p	0.63145128	Old	-0.199660152
hsa-miR-450a-1-3p	0.62976938	Old	-0.200818459
hsa-miR-548ay-5p	0.62187676	Old	-0.206295673
hsa-miR-346	0.621777087	Old	-0.206365286
hsa-miR-6513-3p	0.614169475	Old	-0.211711773
hsa-miR-3065-5p	0.606946543	Old	-0.216849558
hsa-miR-3940-3p	0.606946543	Old	-0.216849558
hsa-miR-4431	0.59727235	Old	-0.22382759
hsa-miR-4690-3p	0.582441806	Old	-0.23474746
hsa-miR-219b-5p	0.582441806	Old	-0.23474746
hsa-miR-1251-5p	0.580759906	Old	-0.236003374
hsa-let-7g-3p	0.580474898	Old	-0.236216556
hsa-miR-5696	0.571570066	Old	-0.242930524
hsa-miR-6803-3p	0.565544681	Old	-0.247533078
hsa-miR-9983-3p	0.564247462	Old	-0.248530386
hsa-miR-548a-3p	0.564247462	Old	-0.248530386
hsa-miR-625-5p	0.563677446	Old	-0.248969342
hsa-miR-4726-5p	0.556639849	Old	-0.254425706
hsa-miR-519a-3p	0.541139617	Old	-0.26669067
hsa-miR-4433b-5p	0.533432332	Old	-0.272920665
hsa-miR-1266-5p	0.532135112	Old	-0.273978084
hsa-miR-6509-3p	0.531850105	Old	-0.274210751
hsa-miR-6873-3p	0.5262094	Old	-0.278841398
hsa-miR-616-5p	0.521990577	Old	-0.282337337
hsa-miR-6894-3p	0.521990577	Old	-0.282337337
hsa-miR-675-3p	0.516919888	Old	-0.286576759
hsa-miR-4433b-3p	0.516919888	Old	-0.286576759
hsa-miR-205-5p	0.51663488	Old	-0.286816276
hsa-miR-1295a	0.514667972	Old	-0.288472857
hsa-miR-4659b-3p	0.514667972	Old	-0.288472857
hsa-miR-130a-3p	0.50706036	Old	-0.29494034
hsa-miR-6783-5p	0.501704663	Old	-0.299551863
hsa-miR-6842-5p	0.501704663	Old	-0.299551863
hsa-miR-5695	0.501704663	Old	-0.299551863
hsa-miR-370-5p	0.477199926	Old	-0.321299633
hsa-miR-451b	0.477199926	Old	-0.321299633
hsa-miR-624-5p	0.467910413	Old	-0.329837289
hsa-miR-185-3p	0.467625406	Old	-0.330101902
hsa-miR-874-3p	0.467625406	Old	-0.330101902
hsa-miR-29b-2-5p	0.466043179	Old	-0.331573844
hsa-miR-5680	0.466043179	Old	-0.331573844
hsa-miR-891a-5p	0.466043179	Old	-0.331573844
hsa-miR-208a-3p	0.465758171	Old	-0.331839517
hsa-miR-3936	0.458720574	Old	-0.338451781
hsa-miR-6761-3p	0.458435566	Old	-0.338721696
hsa-miR-200a-3p	0.452695189	Old	-0.344194121
hsa-miR-514b-5p	0.451397969	Old	-0.345440399
hsa-miR-4761-3p	0.451397969	Old	-0.345440399
hsa-miR-6837-3p	0.451397969	Old	-0.345440399
hsa-miR-4764-5p	0.451397969	Old	-0.345440399
hsa-miR-3175	0.451397969	Old	-0.345440399
hsa-miR-10a-3p	0.451112962	Old	-0.345714694
hsa-miR-6715a-3p	0.443505349	Old	-0.353101138
hsa-miR-7974	0.443120669	Old	-0.353477992
hsa-miR-6868-3p	0.428575132	Old	-0.367973032
hsa-miR-6508-3p	0.428190452	Old	-0.368363021
hsa-miR-548v	0.426323217	Old	-0.370261016
hsa-miR-3133	0.426323217	Old	-0.370261016
hsa-miR-1276	0.42096752	Old	-0.375751411
hsa-miR-6882-5p	0.42096752	Old	-0.375751411
hsa-miR-6793-3p	0.41928562	Old	-0.377490032
hsa-miR-125b-2-3p	0.419000612	Old	-0.377785342
hsa-miR-548ag	0.411678008	Old	-0.385442333
hsa-miR-636	0.411393	Old	-0.385743102
hsa-miR-494-3p	0.411393	Old	-0.385743102
hsa-miR-4749-5p	0.404070395	Old	-0.393542968
hsa-miR-548u	0.396462783	Old	-0.401797575
hsa-miR-450a-2-3p	0.394495875	Old	-0.403957533
hsa-miR-5683	0.387173271	Old	-0.412094633
hsa-miR-6789-3p	0.387173271	Old	-0.412094633
hsa-miR-7854-3p	0.379565658	Old	-0.420713088
hsa-miR-3928-3p	0.371958046	Old	-0.429506043
hsa-miR-3140-3p	0.362383526	Old	-0.440831554
hsa-miR-3149	0.362383526	Old	-0.440831554
hsa-miR-3074-5p	0.360516291	Old	-0.443075106
hsa-miR-329-5p	0.360516291	Old	-0.443075106
hsa-miR-4688	0.360516291	Old	-0.443075106
hsa-miR-1908-5p	0.360516291	Old	-0.443075106
hsa-miR-20b-3p	0.360516291	Old	-0.443075106
hsa-miR-6507-5p	0.360516291	Old	-0.443075106
hsa-miR-548d-5p	0.355060921	Old	-0.449697125
hsa-miR-548av-3p	0.353193686	Old	-0.451987068
hsa-miR-6852-5p	0.347453309	Old	-0.459103548
hsa-miR-3121-3p	0.347453309	Old	-0.459103548
hsa-miR-302a-3p	0.345871082	Old	-0.461085748
hsa-miR-147b-5p	0.345871082	Old	-0.461085748
hsa-miR-3191-3p	0.345586074	Old	-0.461443767
hsa-miR-3620-5p	0.338548477	Old	-0.470379136
hsa-miR-98-3p	0.338548477	Old	-0.470379136
hsa-miR-513c-5p	0.338548477	Old	-0.470379136
hsa-miR-2115-5p	0.330940865	Old	-0.480249603
hsa-miR-1258	0.330940865	Old	-0.480249603
hsa-miR-520c-3p	0.330655857	Old	-0.48062378
hsa-miR-760	0.330655857	Old	-0.48062378
hsa-miR-5187-5p	0.330655857	Old	-0.48062378
hsa-miR-4687-3p	0.323333252	Old	-0.490349629
hsa-miR-3622a-5p	0.321081337	Old	-0.493384937
hsa-miR-6780a-3p	0.321081337	Old	-0.493384937
hsa-miR-4753-5p	0.31572564	Old	-0.500690148
hsa-miR-6758-3p	0.31572564	Old	-0.500690148
hsa-miR-4489	0.306436128	Old	-0.513660034
hsa-miR-619-5p	0.306436128	Old	-0.513660034
hsa-miR-383-5p	0.30615112	Old	-0.514064148
hsa-let-7f-2-3p	0.298828515	Old	-0.524577963
hsa-miR-219a-1-3p	0.298828515	Old	-0.524577963
hsa-miR-1238-3p	0.291220903	Old	-0.535777456
hsa-miR-4672	0.291220903	Old	-0.535777456
hsa-miR-516a-5p	0.281646383	Old	-0.550295822
hsa-miR-194-5p	0.281646383	Old	-0.550295822
hsa-miR-548l	0.281646383	Old	-0.550295822
hsa-miR-574-3p	0.274323778	Old	-0.561736546
hsa-miR-548az-5p	0.274323778	Old	-0.561736546
hsa-miR-2113	0.274323778	Old	-0.561736546
hsa-miR-5000-3p	0.266716166	Old	-0.573950661
hsa-miR-130a-5p	0.266716166	Old	-0.573950661
hsa-miR-6884-5p	0.242211429	Old	-0.615805368
hsa-miR-584-3p	0.242211429	Old	-0.615805368
hsa-miR-4524a-3p	0.242211429	Old	-0.615805368
hsa-miR-6726-3p	0.242211429	Old	-0.615805368
hsa-miR-1185-1-3p	0.242211429	Old	-0.615805368
hsa-miR-5002-5p	0.240344194	Old	-0.619166365
hsa-miR-6718-5p	0.240344194	Old	-0.619166365
hsa-miR-550a-5p	0.240344194	Old	-0.619166365
hsa-miR-4533	0.240344194	Old	-0.619166365
hsa-miR-135a-2-3p	0.240344194	Old	-0.619166365
hsa-miR-6827-5p	0.240344194	Old	-0.619166365
hsa-miR-642a-5p	0.240344194	Old	-0.619166365
hsa-miR-518f-3p	0.240344194	Old	-0.619166365
hsa-miR-6775-3p	0.240344194	Old	-0.619166365
hsa-miR-1265	0.240344194	Old	-0.619166365
hsa-miR-337-5p	0.233021589	Old	-0.63260384
hsa-miR-10392-5p	0.233021589	Old	-0.63260384
hsa-miR-1250-5p	0.225698985	Old	-0.646470395
hsa-miR-548s	0.225698985	Old	-0.646470395
hsa-miR-483-3p	0.225698985	Old	-0.646470395
hsa-miR-101-5p	0.225698985	Old	-0.646470395
hsa-miR-664b-5p	0.225698985	Old	-0.646470395
hsa-miR-92b-5p	0.225698985	Old	-0.646470395
hsa-miR-2115-3p	0.225698985	Old	-0.646470395
hsa-miR-197-5p	0.225698985	Old	-0.646470395
hsa-miR-30b-5p	0.225698985	Old	-0.646470395
hsa-miR-4755-3p	0.225698985	Old	-0.646470395
hsa-miR-3183	0.225698985	Old	-0.646470395
hsa-miR-217-5p	0.225698985	Old	-0.646470395
hsa-miR-6733-5p	0.225413977	Old	-0.647019159
hsa-miR-4682	0.225413977	Old	-0.647019159
hsa-miR-499a-3p	0.225413977	Old	-0.647019159
hsa-miR-4637	0.218091372	Old	-0.661361515
hsa-miR-33a-5p	0.218091372	Old	-0.661361515
hsa-miR-518a-3p	0.21048376	Old	-0.676781407
hsa-miR-7113-5p	0.21048376	Old	-0.676781407
hsa-miR-3065-3p	0.21048376	Old	-0.676781407
hsa-miR-6502-5p	0.21048376	Old	-0.676781407
hsa-miR-6802-3p	0.21048376	Old	-0.676781407
hsa-miR-708-3p	0.21048376	Old	-0.676781407
hsa-miR-3651	0.21048376	Old	-0.676781407
hsa-miR-6755-5p	0.21048376	Old	-0.676781407
hsa-miR-4781-3p	0.21048376	Old	-0.676781407
hsa-miR-3194-3p	0.21048376	Old	-0.676781407
hsa-miR-4501	0.21048376	Old	-0.676781407
hsa-miR-523-3p	0.21048376	Old	-0.676781407
hsa-miR-6827-3p	0.20090924	Old	-0.697000089
hsa-miR-4709-3p	0.20090924	Old	-0.697000089
hsa-miR-412-5p	0.20090924	Old	-0.697000089
hsa-miR-125a-3p	0.20090924	Old	-0.697000089
hsa-miR-5193	0.20090924	Old	-0.697000089
hsa-miR-548am-3p	0.20090924	Old	-0.697000089
hsa-miR-3682-3p	0.193586635	Old	-0.713124629
hsa-miR-579-3p	0.193586635	Old	-0.713124629
hsa-miR-6805-5p	0.185979023	Old	-0.730536038
hsa-miR-525-5p	0.185979023	Old	-0.730536038
hsa-miR-616-3p	0.185979023	Old	-0.730536038
hsa-miR-4435	0.185979023	Old	-0.730536038
hsa-miR-3200-5p	0.161474286	Old	-0.791896627
hsa-miR-19b-1-5p	0.161474286	Old	-0.791896627
hsa-miR-6511a-5p	0.161474286	Old	-0.791896627
hsa-miR-6883-5p	0.161474286	Old	-0.791896627
hsa-miR-20a-3p	0.161474286	Old	-0.791896627
hsa-miR-6782-5p	0.161474286	Old	-0.791896627
hsa-miR-3661	0.161474286	Old	-0.791896627
hsa-miR-3913-5p	0.161474286	Old	-0.791896627
hsa-miR-6741-5p	0.161474286	Old	-0.791896627
hsa-miR-4660	0.161474286	Old	-0.791896627
hsa-miR-6772-3p	0.161474286	Old	-0.791896627
hsa-miR-3678-5p	0.161474286	Old	-0.791896627
hsa-miR-6809-3p	0.161474286	Old	-0.791896627
hsa-miR-656-5p	0.120172097	Old	-0.92019636
hsa-miR-365b-5p	0.120172097	Old	-0.92019636
hsa-miR-2278	0.120172097	Old	-0.92019636
hsa-miR-1179	0.120172097	Old	-0.92019636
hsa-miR-597-3p	0.120172097	Old	-0.92019636
hsa-miR-4765	0.120172097	Old	-0.92019636
hsa-miR-1245b-5p	0.120172097	Old	-0.92019636
hsa-miR-5585-3p	0.120172097	Old	-0.92019636
hsa-miR-196a-3p	0.120172097	Old	-0.92019636
hsa-miR-590-5p	0.120172097	Old	-0.92019636
hsa-miR-6854-3p	0.120172097	Old	-0.92019636
hsa-miR-570-3p	0.120172097	Old	-0.92019636
hsa-miR-141-5p	0.120172097	Old	-0.92019636
hsa-miR-4636	0.120172097	Old	-0.92019636
hsa-miR-3129-5p	0.120172097	Old	-0.92019636
hsa-miR-190a-3p	0.120172097	Old	-0.92019636
hsa-miR-6782-3p	0.120172097	Old	-0.92019636
hsa-miR-371a-5p	0.120172097	Old	-0.92019636
hsa-miR-9-3p	0.120172097	Old	-0.92019636
hsa-miR-4697-5p	0.120172097	Old	-0.92019636
hsa-miR-4728-3p	0.120172097	Old	-0.92019636
hsa-miR-150-5p	0.120172097	Old	-0.92019636
hsa-miR-520h	0.120172097	Old	-0.92019636
hsa-miR-136-5p	0.120172097	Old	-0.92019636
hsa-miR-1973	0.120172097	Old	-0.92019636
hsa-miR-218-2-3p	0.120172097	Old	-0.92019636
hsa-miR-211-5p	0.120172097	Old	-0.92019636
hsa-miR-6885-3p	0.120172097	Old	-0.92019636
hsa-miR-5582-3p	0.120172097	Old	-0.92019636
hsa-miR-548ah-5p	0.112849492	Old	-0.94750039
hsa-miR-4747-5p	0.112849492	Old	-0.94750039
hsa-miR-5587-3p	0.112849492	Old	-0.94750039
hsa-miR-4671-5p	0.112849492	Old	-0.94750039
hsa-miR-320a-5p	0.112849492	Old	-0.94750039
hsa-miR-323a-3p	0.112849492	Old	-0.94750039
hsa-miR-302a-5p	0.112849492	Old	-0.94750039
hsa-miR-4699-5p	0.112849492	Old	-0.94750039
hsa-miR-1271-3p	0.112849492	Old	-0.94750039
hsa-miR-494-5p	0.112849492	Old	-0.94750039
hsa-miR-5187-3p	0.112849492	Old	-0.94750039
hsa-miR-6892-5p	0.112849492	Old	-0.94750039
hsa-miR-1234-3p	0.112849492	Old	-0.94750039
hsa-miR-516b-5p	0.112849492	Old	-0.94750039
hsa-miR-31-5p	0.112849492	Old	-0.94750039
hsa-miR-6864-5p	0.112849492	Old	-0.94750039
hsa-miR-4659a-5p	0.112849492	Old	-0.94750039
hsa-miR-362-3p	0.112849492	Old	-0.94750039
hsa-miR-5687	0.112849492	Old	-0.94750039
hsa-miR-4667-5p	0.112849492	Old	-0.94750039
hsa-miR-4506	0.112849492	Old	-0.94750039
hsa-miR-548az-3p	0.112849492	Old	-0.94750039
hsa-miR-3159	0.112849492	Old	-0.94750039
hsa-miR-3529-5p	0.112849492	Old	-0.94750039
hsa-miR-671-5p	0.112849492	Old	-0.94750039
hsa-miR-16-1-3p	0.10524188	Old	-0.977811403
hsa-miR-6832-5p	0.10524188	Old	-0.977811403
hsa-miR-3611	0.10524188	Old	-0.977811403
hsa-miR-4723-3p	0.10524188	Old	-0.977811403
hsa-miR-6516-5p	0.10524188	Old	-0.977811403
hsa-miR-3146	0.10524188	Old	-0.977811403
hsa-miR-6748-3p	0.10524188	Old	-0.977811403
hsa-miR-122b-3p	0.10524188	Old	-0.977811403
hsa-miR-342-3p	0.10524188	Old	-0.977811403
hsa-miR-519d-3p	0.10524188	Old	-0.977811403
hsa-miR-520a-5p	0.10524188	Old	-0.977811403
hsa-miR-29a-5p	0.10524188	Old	-0.977811403
hsa-miR-6739-3p	0.10524188	Old	-0.977811403
hsa-miR-5001-3p	0.10524188	Old	-0.977811403
hsa-miR-6743-3p	0.10524188	Old	-0.977811403
hsa-miR-301a-3p	0.10524188	Old	-0.977811403
hsa-miR-4999-5p	0.10524188	Old	-0.977811403
hsa-miR-4521	0.10524188	Old	-0.977811403
hsa-miR-6857-3p	0.10524188	Old	-0.977811403
hsa-miR-4762-5p	0.10524188	Old	-0.977811403
hsa-miR-520b-5p	0.10524188	Old	-0.977811403
hsa-miR-200b-5p	0.10524188	Old	-0.977811403
hsa-miR-520d-3p	0.10524188	Old	-0.977811403
hsa-miR-610	0.10524188	Old	-0.977811403
hsa-miR-6506-5p	0.10524188	Old	-0.977811403
hsa-miR-6721-5p	0.10524188	Old	-0.977811403
hsa-miR-410-5p	0.10524188	Old	-0.977811403
hsa-miR-1914-5p	0.10524188	Old	-0.977811403
hsa-miR-4446-3p	0.10524188	Old	-0.977811403
hsa-miR-301b-3p	0.10524188	Old	-0.977811403
hsa-miR-219b-3p	0.10524188	Old	-0.977811403
hsa-miR-1273h-5p	0.10524188	Old	-0.977811403
hsa-miR-518f-5p	0.10524188	Old	-0.977811403
hsa-miR-6796-3p	0.10524188	Old	-0.977811403
hsa-miR-552-3p	0.10524188	Old	-0.977811403
hsa-miR-4687-5p	0.10524188	Old	-0.977811403
hsa-miR-3918	0.080737143	Old	-1.092926623
hsa-miR-373-3p	0.080737143	Old	-1.092926623
hsa-miR-515-5p	0.080737143	Old	-1.092926623
hsa-miR-6877-5p	0.080737143	Old	-1.092926623
hsa-miR-6509-5p	0.080737143	Old	-1.092926623
hsa-miR-3612	0.080737143	Old	-1.092926623
hsa-miR-7155-3p	0.080737143	Old	-1.092926623
hsa-miR-17-3p	0.080737143	Old	-1.092926623
hsa-miR-3941	0.080737143	Old	-1.092926623
hsa-miR-433-5p	0.080737143	Old	-1.092926623
hsa-miR-4670-5p	0.080737143	Old	-1.092926623
hsa-miR-4712-5p	0.080737143	Old	-1.092926623
hsa-miR-6848-5p	0.080737143	Old	-1.092926623
hsa-miR-1911-5p	0.080737143	Old	-1.092926623
hsa-miR-188-3p	0.080737143	Old	-1.092926623
hsa-miR-5697	0.080737143	Old	-1.092926623
hsa-miR-1185-5p	0.080737143	Old	-1.092926623
hsa-miR-4712-3p	0.080737143	Old	-1.092926623
hsa-miR-6514-5p	0.080737143	Old	-1.092926623
hsa-miR-4772-5p	0.080737143	Old	-1.092926623
hsa-miR-6501-5p	0.080737143	Old	-1.092926623
hsa-miR-6819-3p	0.080737143	Old	-1.092926623
hsa-miR-541-3p	0.080737143	Old	-1.092926623
hsa-miR-491-3p	0.080737143	Old	-1.092926623
hsa-miR-4798-5p	0.080737143	Old	-1.092926623
hsa-miR-548au-5p	0.080737143	Old	-1.092926623
hsa-miR-551a	0.080737143	Old	-1.092926623
hsa-miR-6798-3p	0.080737143	Old	-1.092926623
hsa-miR-6764-5p	0.080737143	Old	-1.092926623
hsa-miR-6749-3p	0.080737143	Old	-1.092926623
hsa-miR-3085-5p	0.080737143	Old	-1.092926623
hsa-miR-6815-5p	0.080737143	Old	-1.092926623
hsa-miR-187-3p	0.080737143	Old	-1.092926623
hsa-miR-6734-3p	0.080737143	Old	-1.092926623
hsa-miR-15a-3p	0.080737143	Old	-1.092926623
hsa-miR-4646-3p	0.080737143	Old	-1.092926623
hsa-miR-6762-5p	0.080737143	Old	-1.092926623
hsa-miR-487a-3p	0	Old	
hsa-miR-4754	0	Old	
hsa-miR-6786-3p	0	Old	
hsa-miR-448	0	Old	
hsa-miR-3940-5p	0	Old	
hsa-miR-526a-3p	0	Old	
hsa-miR-103a-2-5p	0	Old	
hsa-miR-181c-3p	0	Old	
hsa-miR-3682-5p	0	Old	
hsa-miR-6766-5p	0	Old	
hsa-miR-5196-3p	0	Old	
hsa-miR-3163	0	Old	
hsa-miR-18b-5p	0	Old	
hsa-miR-3662	0	Old	
hsa-miR-1289	0	Old	
hsa-miR-4640-5p	0	Old	
hsa-miR-181b-2-3p	0	Old	
hsa-miR-4743-5p	0	Old	
hsa-miR-4727-3p	0	Old	
hsa-miR-561-3p	0	Old	
hsa-miR-3150b-3p	0	Old	
hsa-miR-6765-5p	0	Old	
hsa-miR-1248	0	Old	
hsa-miR-6826-5p	0	Old	
hsa-miR-3192-5p	0	Old	
hsa-miR-4722-5p	0	Old	
hsa-miR-627-5p	0	Old	
hsa-miR-6825-5p	0	Old	
hsa-miR-4748	0	Old	
hsa-miR-6780b-3p	0	Old	
hsa-miR-2116-3p	0	Old	
hsa-miR-486-3p	0	Old	
hsa-miR-134-5p	0	Old	
hsa-miR-182-3p	0	Old	
hsa-miR-3117-3p	0	Old	
hsa-miR-3202	0	Old	
hsa-miR-1295b-3p	0	Old	
hsa-miR-3942-5p	0	Old	
hsa-miR-10399-3p	0	Old	
hsa-miR-5588-5p	0	Old	
hsa-miR-5688	0	Old	
hsa-miR-551b-5p	0	Old	
hsa-miR-4645-3p	0	Old	
hsa-miR-5003-3p	0	Old	
hsa-miR-10398-5p	0	Old	
hsa-miR-338-5p	0	Old	
hsa-miR-1185-2-3p	0	Old	
hsa-miR-5691	0	Old	
hsa-miR-3685	0	Old	
hsa-miR-766-5p	0	Old	
hsa-miR-548al	0	Old	
hsa-miR-196b-3p	0	Old	
hsa-miR-1285-3p	0	Old	
hsa-miR-4433a-5p	0	Old	
hsa-miR-1193	0	Old	
hsa-miR-4796-3p	0	Old	
hsa-miR-4725-3p	0	Old	
hsa-miR-3151-5p	0	Old	
hsa-miR-4762-3p	0	Old	
hsa-miR-6859-3p	0	Old	
hsa-miR-5000-5p	0	Old	
hsa-miR-129-2-3p	0	Old	
hsa-miR-3177-5p	0	Old	
hsa-miR-6811-5p	0	Old	
hsa-miR-323b-3p	0	Old	
hsa-miR-4460	0	Old	
hsa-miR-520b-3p	0	Old	
hsa-miR-4680-5p	0	Old	
hsa-miR-504-3p	0	Old	
hsa-miR-3126-5p	0	Old	
hsa-miR-6812-3p	0	Old	
hsa-miR-660-3p	0	Old	
hsa-miR-628-3p	0	Old	
hsa-miR-4422	0	Old	
hsa-miR-3131	0	Old	
hsa-miR-6715b-3p	0	Old	
hsa-miR-345-3p	0	Old	
hsa-miR-511-5p	0	Old	
hsa-miR-503-5p	0	Old	
hsa-miR-34c-3p	0	Old	
hsa-miR-1291	0	Old	
hsa-miR-3162-5p	0	Old	
hsa-miR-4717-3p	0	Old	
hsa-miR-6750-3p	0	Old	
hsa-miR-212-3p	0	Old	
hsa-miR-216b-5p	0	Old	
hsa-miR-592	0	Old	
hsa-miR-429	0	Old	
hsa-miR-6795-3p	0	Old	
hsa-miR-6855-5p	0	Old	
hsa-miR-545-3p	0	Old	
hsa-miR-154-3p	0	Old	
hsa-miR-1270	0	Old	
hsa-miR-146a-3p	0	Old	
hsa-miR-135b-5p	0	Old	
hsa-miR-4665-5p	0	Old	
hsa-miR-7705	0	Old	
hsa-miR-328-5p	0	Old	
hsa-miR-3132	0	Old	
hsa-miR-612	0	Old	
hsa-miR-1228-5p	0	Old	
hsa-miR-6770-3p	0	Old	
hsa-miR-3138	0	Old	
hsa-miR-4651	0	Old	
hsa-miR-4758-3p	0	Old	
hsa-miR-2681-3p	0	Old	
hsa-miR-3609	0	Old	
hsa-miR-208a-5p	0	Old	
hsa-miR-6829-5p	0	Old	
hsa-miR-100-3p	0	Old	
hsa-miR-323a-5p	0	Old	
hsa-miR-518e-3p	0	Old	
hsa-miR-5008-5p	0	Old	
hsa-miR-642a-3p	0	Old	
hsa-miR-3929	0	Old	
hsa-miR-7846-3p	0	Old	
hsa-miR-224-5p	0	Old	
hsa-miR-525-3p	0	Old	
hsa-miR-1910-5p	0	Old	
hsa-miR-548y	0	Old	
hsa-miR-3914	0	Old	
hsa-miR-6511b-5p	0	Old	
hsa-miR-4656	0	Old	
hsa-miR-4639-5p	0	Old	
